Genes	HepG2_MAX
ENSG00000236830	2.5104
ENSG00000281727	2.4661
ENSG00000260515	0.26837
ENSG00000276751	0
ENSG00000123610	0
ENSG00000145675	35.2635
ENSG00000232993	0
ENSG00000196526	11.6097
ENSG00000253156	0
ENSG00000274368	13.8209
ENSG00000227088	5.8711
ENSG00000269392	0.51434
ENSG00000248180	0.11976
ENSG00000249518	0
ENSG00000060709	0.12991
ENSG00000182749	9.2134
ENSG00000237576	0
ENSG00000263644	0.048716
ENSG00000279880	0.40124
ENSG00000101049	13.2285
ENSG00000258788	0.73326
ENSG00000116251	634.1196
ENSG00000059915	0.52665
ENSG00000160097	2.1829
ENSG00000277497	0
ENSG00000256285	0
ENSG00000233256	0.24726
ENSG00000212044	13.6533
ENSG00000228280	2.4593
ENSG00000271749	1.8137
ENSG00000229618	2.5101
ENSG00000278715	0
ENSG00000222532	0
ENSG00000104859	51.9567
ENSG00000243744	0
ENSG00000211928	0
ENSG00000042781	0.022224
ENSG00000104427	28.1967
ENSG00000197794	0
ENSG00000206952	13.5296
ENSG00000248327	0.013991
ENSG00000177800	0.26375
ENSG00000241241	0
ENSG00000236385	0.19686
ENSG00000115317	51.5247
ENSG00000160305	39.0362
ENSG00000237603	0
ENSG00000258815	0.21447
ENSG00000274878	6.2937
ENSG00000251849	7.8438
ENSG00000230637	0.4715
ENSG00000272941	12.3354
ENSG00000227115	0.7625
ENSG00000267036	0
ENSG00000168843	0.34404
ENSG00000255094	0.87975
ENSG00000281162	0.1718
ENSG00000277524	0
ENSG00000270558	3.2046
ENSG00000256312	0
ENSG00000225661	0
ENSG00000265582	17.5198
ENSG00000207215	1.1187
ENSG00000185905	0.32923
ENSG00000167074	8.704
ENSG00000174365	15.3898
ENSG00000204569	68.0556
ENSG00000207698	0
ENSG00000266800	0
ENSG00000228790	0
ENSG00000254978	0.2102
ENSG00000263199	0
ENSG00000132622	2.6139
ENSG00000236412	0.64571
ENSG00000252475	0
ENSG00000233766	8.7705
ENSG00000273687	2.9017
ENSG00000259441	0.078208
ENSG00000225808	15.9126
ENSG00000240050	0.60166
ENSG00000149599	0.68066
ENSG00000165084	0.2937
ENSG00000143512	3.6968
ENSG00000213866	0.19365
ENSG00000257058	0.75099
ENSG00000222087	0
ENSG00000271184	0
ENSG00000248837	0.29862
ENSG00000278150	0
ENSG00000183496	1.2888
ENSG00000135617	15.6591
ENSG00000255121	4.6133
ENSG00000224470	34.2373
ENSG00000155329	111.5604
ENSG00000172772	0
ENSG00000223305	1.887
ENSG00000197965	102.967
ENSG00000267546	3.2539
ENSG00000281672	0
ENSG00000174226	0.23153
ENSG00000200759	2.1083
ENSG00000228937	0
ENSG00000146221	0.18197
ENSG00000207725	2.249
ENSG00000141522	257.6244
ENSG00000237158	1.8873
ENSG00000242014	0.53934
ENSG00000251284	0.14698
ENSG00000226434	0
ENSG00000153339	47.7505
ENSG00000224980	0.41549
ENSG00000129636	81.246
ENSG00000222114	0
ENSG00000271211	0
ENSG00000266355	0
ENSG00000280481	0
ENSG00000105866	7.6627
ENSG00000236922	0.26226
ENSG00000220660	0
ENSG00000086666	132.3518
ENSG00000229563	0.27698
ENSG00000274340	0.41898
ENSG00000251311	0.2908
ENSG00000129204	1.0219
ENSG00000230219	0.11397
ENSG00000237668	0.35618
ENSG00000197584	0.44172
ENSG00000204031	0
ENSG00000253248	0.27735
ENSG00000240707	0.009938
ENSG00000258760	1.5715
ENSG00000235731	0.054962
ENSG00000251794	7.5884
ENSG00000279972	0
ENSG00000225243	0.79034
ENSG00000186652	0.048435
ENSG00000270020	0.43699
ENSG00000101180	0.2497
ENSG00000152463	7.7114
ENSG00000005889	24.7046
ENSG00000212136	2.429
ENSG00000173545	49.716
ENSG00000277589	0.75514
ENSG00000278807	0
ENSG00000219102	0.13031
ENSG00000100503	24.2258
ENSG00000199220	0
ENSG00000254440	0.07617
ENSG00000222624	1.1415
ENSG00000157191	40.0823
ENSG00000136546	0.39077
ENSG00000256377	3.4092
ENSG00000280991	0
ENSG00000231894	0
ENSG00000228372	0.17623
ENSG00000259023	0.28806
ENSG00000243836	1.6576
ENSG00000252057	0
ENSG00000266865	1.2028
ENSG00000236477	0.30313
ENSG00000227207	0.34781
ENSG00000248419	0
ENSG00000129255	141.2351
ENSG00000241333	0
ENSG00000230729	0
ENSG00000269994	0.02783
ENSG00000251821	31.3328
ENSG00000258907	0.1415
ENSG00000247081	3.3079
ENSG00000267128	1.0567
ENSG00000110080	17.8129
ENSG00000111647	26.9079
ENSG00000090889	52.4258
ENSG00000260042	0
ENSG00000255186	0
ENSG00000166091	0
ENSG00000227181	0
ENSG00000207307	0
ENSG00000167658	1796.2068
ENSG00000100325	45.8493
ENSG00000142961	3.3496
ENSG00000111215	13.8798
ENSG00000172354	85.4072
ENSG00000124780	0.090839
ENSG00000228882	0.031148
ENSG00000140718	71.7931
ENSG00000100591	516.8105
ENSG00000275113	0
ENSG00000249045	0
ENSG00000233858	0.015109
ENSG00000226016	0
ENSG00000242079	0.55316
ENSG00000244462	121.8559
ENSG00000152082	38.7567
ENSG00000263171	0
ENSG00000164741	92.93
ENSG00000226499	5.6395
ENSG00000259533	0
ENSG00000214074	0
ENSG00000201533	1.4094
ENSG00000250630	0
ENSG00000236504	0
ENSG00000164879	1.6924
ENSG00000248929	0
ENSG00000213958	0.091702
ENSG00000236987	0
ENSG00000142327	33.7977
ENSG00000278242	0
ENSG00000229145	0.3063
ENSG00000222179	0
ENSG00000234001	0
ENSG00000066322	124.6326
ENSG00000131437	12.983
ENSG00000255213	0.1442
ENSG00000267638	0.33067
ENSG00000206599	0
ENSG00000100376	69.0001
ENSG00000204662	0
ENSG00000207817	0
ENSG00000134371	26.0687
ENSG00000188051	1.193
ENSG00000173641	0.16389
ENSG00000202279	0
ENSG00000251376	1.2462
ENSG00000237130	0.35784
ENSG00000230164	0
ENSG00000258342	0
ENSG00000211455	31.4611
ENSG00000177447	0
ENSG00000232667	0.49275
ENSG00000273806	0
ENSG00000226526	0.11422
ENSG00000268830	0
ENSG00000240652	0
ENSG00000261864	0.41372
ENSG00000189057	22.3024
ENSG00000196156	0
ENSG00000277051	7.7131
ENSG00000182973	62.1883
ENSG00000242080	0
ENSG00000271303	316.538
ENSG00000134815	8.2211
ENSG00000222206	0
ENSG00000147059	0.40162
ENSG00000233293	2.0577
ENSG00000183615	0.27733
ENSG00000238442	195.149
ENSG00000280573	15.5404
ENSG00000182541	33.6783
ENSG00000227838	0
ENSG00000199285	3.3037
ENSG00000255723	1.3958
ENSG00000243781	0.097936
ENSG00000248930	0.13234
ENSG00000173692	145.609
ENSG00000259088	1.9385
ENSG00000257151	10.8781
ENSG00000171017	21.9312
ENSG00000269576	0
ENSG00000274432	3.4348
ENSG00000202306	0
ENSG00000248364	0
ENSG00000225335	1.7785
ENSG00000263828	0
ENSG00000082996	76.573
ENSG00000251886	0
ENSG00000235823	7.1464
ENSG00000200852	0
ENSG00000223881	0
ENSG00000272049	1.1464
ENSG00000213393	0
ENSG00000279015	4.0587
ENSG00000267073	1.1469
ENSG00000270112	0.11497
ENSG00000244044	0.79156
ENSG00000212228	0
ENSG00000256469	0.27865
ENSG00000228464	0
ENSG00000280600	2.2287
ENSG00000135144	0.065102
ENSG00000221498	0
ENSG00000254532	0.68131
ENSG00000242590	0.322
ENSG00000174827	102.3673
ENSG00000266957	10.3901
ENSG00000231986	0
ENSG00000238952	4.5281
ENSG00000277561	4.2979
ENSG00000215923	4.4507
ENSG00000275178	0.38451
ENSG00000259115	0.51863
ENSG00000252149	9.0884
ENSG00000224144	0
ENSG00000259598	0.63367
ENSG00000201598	0
ENSG00000234632	0.22633
ENSG00000236569	0
ENSG00000251913	1.9885
ENSG00000197978	8.0036
ENSG00000232249	0.91405
ENSG00000267100	11.84
ENSG00000281346	8.2884
ENSG00000239215	0
ENSG00000260134	0
ENSG00000253341	0
ENSG00000213420	2.4096
ENSG00000277708	0
ENSG00000146378	0
ENSG00000221525	0
ENSG00000265766	0.12263
ENSG00000237761	0
ENSG00000230795	6.1228
ENSG00000148702	0.90763
ENSG00000226108	0
ENSG00000137812	24.0353
ENSG00000235378	5.972
ENSG00000268412	0.29475
ENSG00000252659	0
ENSG00000174446	49.2251
ENSG00000273751	3.8589
ENSG00000152234	495.7594
ENSG00000150676	0.27123
ENSG00000268895	0.39723
ENSG00000250722	1298.9106
ENSG00000278334	0
ENSG00000255305	0
ENSG00000271368	0
ENSG00000229237	0
ENSG00000264575	10.7954
ENSG00000232759	0.062944
ENSG00000281856	0.91564
ENSG00000179922	2.9994
ENSG00000253851	0
ENSG00000254087	12.2479
ENSG00000204104	17.1666
ENSG00000248995	0
ENSG00000183560	0.31648
ENSG00000204754	0.38193
ENSG00000274014	0
ENSG00000175602	5.0446
ENSG00000100528	515.0364
ENSG00000279646	6.88
ENSG00000172456	10.4047
ENSG00000251468	0
ENSG00000202251	2.249
ENSG00000128322	0
ENSG00000235888	0.34544
ENSG00000268922	1.2782
ENSG00000149534	0.067798
ENSG00000196248	0.093808
ENSG00000164944	27.9452
ENSG00000254114	0
ENSG00000270177	0.32399
ENSG00000277143	0.34671
ENSG00000233951	0.038442
ENSG00000256980	0
ENSG00000228046	0
ENSG00000266539	0
ENSG00000231568	0
ENSG00000254597	0.023842
ENSG00000280665	0.85322
ENSG00000226592	0
ENSG00000252660	0
ENSG00000199377	2.6886
ENSG00000206718	0
ENSG00000197614	14.1396
ENSG00000255815	0.10638
ENSG00000101210	7.1086
ENSG00000241007	0.13727
ENSG00000130713	38.6865
ENSG00000257243	1.7897
ENSG00000236031	0.17967
ENSG00000264036	4.4427
ENSG00000250277	0.084449
ENSG00000274524	0.011894
ENSG00000225427	0
ENSG00000267731	0.28741
ENSG00000260765	0.77178
ENSG00000251978	0
ENSG00000223973	0.48662
ENSG00000279107	0.70176
ENSG00000270204	0
ENSG00000232194	0.46719
ENSG00000281291	6.2782
ENSG00000239160	0
ENSG00000216131	3.6962
ENSG00000275836	0
ENSG00000254624	0
ENSG00000100147	14.3027
ENSG00000088305	37.2924
ENSG00000263894	0
ENSG00000249768	0.27977
ENSG00000096070	46.5627
ENSG00000179477	0.34659
ENSG00000199404	0
ENSG00000145908	7.6648
ENSG00000030304	0
ENSG00000279081	0
ENSG00000122359	47.7669
ENSG00000043591	0.095846
ENSG00000250304	0
ENSG00000261391	0
ENSG00000273333	8.6626
ENSG00000224236	0.031325
ENSG00000240299	1.185
ENSG00000213512	0.021159
ENSG00000170085	14.4108
ENSG00000234724	0
ENSG00000250787	1.4306
ENSG00000278965	0.40688
ENSG00000201570	1.9513
ENSG00000120675	27.9505
ENSG00000259207	0.25279
ENSG00000130332	106.269
ENSG00000281438	0
ENSG00000203985	12.6851
ENSG00000276462	0.15691
ENSG00000253433	0
ENSG00000227365	0
ENSG00000172538	0
ENSG00000265858	11.0326
ENSG00000242829	0.34939
ENSG00000221617	0
ENSG00000270714	0
ENSG00000263921	0.53244
ENSG00000127980	14.6121
ENSG00000258016	0
ENSG00000274079	1.9466
ENSG00000272142	3.5524
ENSG00000261538	0.27074
ENSG00000258499	0.043587
ENSG00000237853	0.78634
ENSG00000235350	0
ENSG00000279591	0.24411
ENSG00000182795	0.63015
ENSG00000212321	0
ENSG00000268987	0.34871
ENSG00000250814	0
ENSG00000224746	1.0936
ENSG00000219770	0
ENSG00000133710	0.41675
ENSG00000280247	0.78998
ENSG00000275271	0.48249
ENSG00000164182	169.0766
ENSG00000276609	0
ENSG00000245958	23.2689
ENSG00000264667	5.3911
ENSG00000153292	0.84985
ENSG00000215450	0
ENSG00000243455	0.23895
ENSG00000259691	0
ENSG00000253943	0.079173
ENSG00000230914	0.74699
ENSG00000227875	0.79795
ENSG00000169550	10.7678
ENSG00000269130	0
ENSG00000213067	0
ENSG00000143537	23.4729
ENSG00000279738	0.34841
ENSG00000167992	39.427
ENSG00000223555	0.12563
ENSG00000202343	18.8932
ENSG00000207975	2.1518
ENSG00000258526	3.7805
ENSG00000178882	0.23013
ENSG00000277235	0.37301
ENSG00000270269	0
ENSG00000267796	16.5345
ENSG00000249230	8.9153
ENSG00000221052	2.0807
ENSG00000265293	1.6038
ENSG00000254689	0.59118
ENSG00000280757	0
ENSG00000231540	1.8402
ENSG00000105185	175.6771
ENSG00000254206	4.9077
ENSG00000252752	0
ENSG00000217414	0
ENSG00000199469	0
ENSG00000076864	31.9688
ENSG00000197532	0
ENSG00000119402	56.4072
ENSG00000134256	0.90946
ENSG00000176320	0.67873
ENSG00000227902	0.33476
ENSG00000215960	3.0303
ENSG00000236123	0
ENSG00000166881	30.7456
ENSG00000271461	0.0241
ENSG00000132698	0.52142
ENSG00000139624	64.0829
ENSG00000225519	0
ENSG00000234789	1.4269
ENSG00000104964	91.5326
ENSG00000260857	0
ENSG00000183549	8.631
ENSG00000273398	1.0283
ENSG00000211640	0
ENSG00000257335	0.16164
ENSG00000096654	8.6898
ENSG00000153774	189.7711
ENSG00000165716	1.6254
ENSG00000160410	20.1975
ENSG00000232286	0
ENSG00000172000	39.4036
ENSG00000133874	5.7597
ENSG00000265320	10.9793
ENSG00000274590	0
ENSG00000143156	23.6516
ENSG00000275928	0
ENSG00000228648	73.3573
ENSG00000263986	0
ENSG00000249740	4.1936
ENSG00000188917	7.9566
ENSG00000279173	0.12798
ENSG00000261000	0.19367
ENSG00000226711	0.35207
ENSG00000146966	0.2132
ENSG00000224328	0.16448
ENSG00000157856	0.19353
ENSG00000163378	25.0243
ENSG00000213892	0.061468
ENSG00000141979	0.023026
ENSG00000257845	0.19089
ENSG00000222874	0
ENSG00000201662	3.9542
ENSG00000199470	1.9026
ENSG00000234816	0.93689
ENSG00000271971	4.2314
ENSG00000278008	0
ENSG00000229840	0
ENSG00000213604	0
ENSG00000266066	0.089559
ENSG00000101413	131.2837
ENSG00000185158	24.8582
ENSG00000231095	0.056183
ENSG00000238061	0.54824
ENSG00000276554	0.011894
ENSG00000253525	0.20307
ENSG00000068971	10.8196
ENSG00000181780	0
ENSG00000082213	29.812
ENSG00000112303	0.62093
ENSG00000258108	0.10642
ENSG00000230979	0.3217
ENSG00000279200	1.0447
ENSG00000272234	7.5927
ENSG00000240418	0.084387
ENSG00000168314	0.30744
ENSG00000237945	3.7911
ENSG00000279683	0
ENSG00000212413	2.2725
ENSG00000270780	0
ENSG00000200471	0
ENSG00000256654	0
ENSG00000251022	81.5639
ENSG00000204791	0.077534
ENSG00000201809	0
ENSG00000250906	0.87223
ENSG00000198788	0.049979
ENSG00000188536	0.17534
ENSG00000280339	0.34648
ENSG00000177646	23.1855
ENSG00000148143	0.17565
ENSG00000254151	0.045291
ENSG00000249295	1.1436
ENSG00000275363	0.070877
ENSG00000228083	0
ENSG00000264759	0
ENSG00000243547	0.11019
ENSG00000169618	0.011406
ENSG00000231122	0.44272
ENSG00000205054	0.87986
ENSG00000176951	0
ENSG00000259783	0.48314
ENSG00000236188	0.48593
ENSG00000278492	6.1778
ENSG00000223647	0.48048
ENSG00000272744	0.42949
ENSG00000213159	0
ENSG00000258618	0
ENSG00000141425	65.6799
ENSG00000198815	37.2292
ENSG00000106400	35.0869
ENSG00000091164	140.3925
ENSG00000277327	0.57688
ENSG00000179031	0
ENSG00000280849	0
ENSG00000168427	0.10943
ENSG00000228110	0.059451
ENSG00000226776	1.1058
ENSG00000259810	0.52491
ENSG00000273007	0.7865
ENSG00000261065	0.60563
ENSG00000237380	0
ENSG00000149531	20.3126
ENSG00000250341	0
ENSG00000164107	0
ENSG00000271553	0.46656
ENSG00000224273	2.0392
ENSG00000260949	1.7332
ENSG00000255973	0.52264
ENSG00000213669	0.19786
ENSG00000234761	0.23735
ENSG00000113742	90.6215
ENSG00000276136	0.31771
ENSG00000239344	0.088799
ENSG00000232378	0
ENSG00000253470	0.36153
ENSG00000274682	0
ENSG00000275900	0
ENSG00000111752	25.795
ENSG00000136449	6.1714
ENSG00000263029	0.47735
ENSG00000122642	71.9427
ENSG00000235024	0.46362
ENSG00000279265	7.047
ENSG00000272299	0.30122
ENSG00000258053	0.43099
ENSG00000223082	3.455
ENSG00000251087	0
ENSG00000268541	0
ENSG00000226803	8.8549
ENSG00000282787	0
ENSG00000224300	0
ENSG00000233570	0.12076
ENSG00000261575	1.7896
ENSG00000214265	1.7462
ENSG00000242866	0.27264
ENSG00000149582	6.9367
ENSG00000201754	0
ENSG00000199562	1.4106
ENSG00000222966	0
ENSG00000105388	0.27202
ENSG00000229932	0.2742
ENSG00000266158	23.5744
ENSG00000238153	0
ENSG00000280284	0
ENSG00000243129	0
ENSG00000231187	21.8443
ENSG00000100228	0.73269
ENSG00000156239	5.7752
ENSG00000227549	0
ENSG00000248641	9.3549
ENSG00000253617	0
ENSG00000145349	51.3633
ENSG00000142864	398.2947
ENSG00000102471	34.1708
ENSG00000230951	0.27854
ENSG00000126947	0.050717
ENSG00000188958	1.2496
ENSG00000113361	0.11313
ENSG00000124251	2.0802
ENSG00000202017	3.1807
ENSG00000169372	15.0335
ENSG00000225046	0
ENSG00000235534	0
ENSG00000279775	0
ENSG00000212505	0
ENSG00000261602	0.24376
ENSG00000200563	3.1807
ENSG00000223592	0.19687
ENSG00000270872	33.5313
ENSG00000256746	1.1923
ENSG00000136068	348.5798
ENSG00000249387	0
ENSG00000280311	0.18454
ENSG00000275455	0
ENSG00000176029	1.2239
ENSG00000028528	81.7787
ENSG00000228175	2.8539
ENSG00000111371	230.6311
ENSG00000095981	0
ENSG00000231697	0.21306
ENSG00000162222	57.3844
ENSG00000229487	11.2933
ENSG00000151332	119.2583
ENSG00000278584	0
ENSG00000168517	26.76
ENSG00000272836	3.1517
ENSG00000213131	0.8852
ENSG00000223739	0.50719
ENSG00000260411	0.23575
ENSG00000260894	0
ENSG00000211797	0
ENSG00000239975	0
ENSG00000281057	2.2943
ENSG00000276081	0
ENSG00000265477	0.1984
ENSG00000102897	123.6326
ENSG00000237472	0
ENSG00000263540	4.3016
ENSG00000078295	1.4118
ENSG00000182645	0.10251
ENSG00000221236	0
ENSG00000188393	0.16838
ENSG00000198062	0.11583
ENSG00000252936	0
ENSG00000187812	0.20494
ENSG00000154710	68.4836
ENSG00000231724	0.44883
ENSG00000226868	1.209
ENSG00000275965	0
ENSG00000148346	55.5835
ENSG00000224931	0.025439
ENSG00000198881	0.099342
ENSG00000188739	135.1453
ENSG00000235089	0
ENSG00000207084	0
ENSG00000256181	0.55454
ENSG00000257519	2.911
ENSG00000278611	3.9345
ENSG00000224365	10.1228
ENSG00000236307	2.6817
ENSG00000250433	0.13343
ENSG00000173163	66.8433
ENSG00000260921	0
ENSG00000234853	0
ENSG00000255016	0
ENSG00000010539	17.5064
ENSG00000215912	1.2759
ENSG00000236281	0
ENSG00000264286	4.7488
ENSG00000265504	0
ENSG00000227011	0
ENSG00000230533	0.33891
ENSG00000253562	0.41065
ENSG00000111145	53.3698
ENSG00000196712	43.3361
ENSG00000242958	3.8706
ENSG00000249924	0
ENSG00000076513	44.7218
ENSG00000251179	1.8835
ENSG00000279357	0.57898
ENSG00000223174	0
ENSG00000273609	0
ENSG00000261667	0
ENSG00000282879	0
ENSG00000207594	0
ENSG00000233662	0.22359
ENSG00000106603	61.3721
ENSG00000256691	0
ENSG00000201846	2.6021
ENSG00000104613	116.6735
ENSG00000189166	0
ENSG00000134590	15.6621
ENSG00000280376	0.54288
ENSG00000115935	0.79144
ENSG00000243101	0.093031
ENSG00000252371	0
ENSG00000264313	6.1239
ENSG00000238245	0
ENSG00000276738	0
ENSG00000043462	0
ENSG00000253709	0
ENSG00000137075	30.5895
ENSG00000248733	0
ENSG00000264796	5.8504
ENSG00000225704	0.72374
ENSG00000241767	0
ENSG00000236791	0
ENSG00000216917	0
ENSG00000222009	9.0962
ENSG00000140320	16.2396
ENSG00000251206	0.16806
ENSG00000272418	0.28042
ENSG00000223201	0
ENSG00000260476	0
ENSG00000282906	0.23059
ENSG00000114784	251.8061
ENSG00000277930	0.14575
ENSG00000207621	0
ENSG00000228833	0
ENSG00000270964	0.66321
ENSG00000235626	0
ENSG00000232471	5.5193
ENSG00000158863	17.0828
ENSG00000225138	1.0047
ENSG00000230088	0
ENSG00000275547	0
ENSG00000254335	12.1865
ENSG00000249479	0
ENSG00000280403	0
ENSG00000226330	3.6656
ENSG00000221867	0.21412
ENSG00000154380	188.2547
ENSG00000259967	0.55681
ENSG00000236938	0.19606
ENSG00000120952	0
ENSG00000231789	5.2537
ENSG00000252881	0
ENSG00000264823	0
ENSG00000166197	290.8943
ENSG00000203784	0
ENSG00000273044	0
ENSG00000237054	5.9083
ENSG00000250015	12.1339
ENSG00000266251	0
ENSG00000205238	4.574
ENSG00000257464	1.6916
ENSG00000234435	0
ENSG00000271590	2.0889
ENSG00000267952	4.4028
ENSG00000260986	3.2802
ENSG00000229579	0
ENSG00000126012	69.6081
ENSG00000232981	0
ENSG00000166405	0.81676
ENSG00000230115	0.66702
ENSG00000227076	1.6799
ENSG00000253144	0.14733
ENSG00000248288	0.091046
ENSG00000221328	0
ENSG00000265569	7.636
ENSG00000198973	0
ENSG00000230598	0.06406
ENSG00000263632	0.53442
ENSG00000258776	0
ENSG00000249506	0.087085
ENSG00000214535	3.0572
ENSG00000203811	0.27689
ENSG00000261249	0
ENSG00000207176	2.67
ENSG00000256273	0
ENSG00000212032	3.9219
ENSG00000200090	3.9626
ENSG00000229606	0
ENSG00000278703	2.7461
ENSG00000271737	1.7783
ENSG00000201428	0.40573
ENSG00000266761	3.1946
ENSG00000222520	2.7178
ENSG00000151967	1.9522
ENSG00000175305	9.7425
ENSG00000255108	0.14532
ENSG00000276200	3.2039
ENSG00000248315	0
ENSG00000264378	5.8461
ENSG00000236373	0
ENSG00000188512	0.80754
ENSG00000225769	0.00834
ENSG00000258803	0.35708
ENSG00000274866	0
ENSG00000160867	118.1385
ENSG00000253654	0
ENSG00000269890	0.022011
ENSG00000184205	39.8611
ENSG00000267024	0.38493
ENSG00000255082	0
ENSG00000171757	0.74838
ENSG00000166024	19.7064
ENSG00000235208	0
ENSG00000200237	0
ENSG00000277512	0
ENSG00000164466	86.5579
ENSG00000207203	0
ENSG00000261759	9.4314
ENSG00000282851	24.3057
ENSG00000228898	0
ENSG00000108588	127.3118
ENSG00000254966	0.078698
ENSG00000175356	3.7325
ENSG00000147400	99.5114
ENSG00000233754	0.16328
ENSG00000249990	0
ENSG00000136732	0
ENSG00000184675	10.2651
ENSG00000264405	0
ENSG00000280468	0
ENSG00000236400	0
ENSG00000105671	38.3441
ENSG00000273675	0.091758
ENSG00000226395	0
ENSG00000173366	0.19902
ENSG00000236883	0.17981
ENSG00000053372	62.8946
ENSG00000129437	0.839
ENSG00000278258	1.0326
ENSG00000234017	1.6191
ENSG00000213854	0.3471
ENSG00000169402	0.78445
ENSG00000271172	0.57694
ENSG00000241859	0.10306
ENSG00000145632	63.416
ENSG00000182698	0.081557
ENSG00000174697	0.084297
ENSG00000260568	0.67811
ENSG00000267534	0.9562
