"Gene.name"	"SRR2153293"	"SRR2153295"	"SRR2153297"	"SRR2153299"	"SRR2153301"	"SRR2153303"	"SRR2153305"	"SRR2153307"	"SRR2153309"	"SRR2153311"	"SRR2153313"	"SRR2153315"	"SRR2153317"	"SRR2153320"
"Hps5"	198.11827	444.70137	303.07232	193.42042	230.731017	216.29025	190.00646143543	157.012040206753	158.179267908	221.60779	200.30117	174.3055	241.72112	161.09731
"Hps6"	52	99	51	80	45	47	52	51	72	44	50	31	69	34
"Hpse"	24	49	18	18	32	20	21	45.00004	45	20	21.000049	14	30	19
"Hpse2"	0	2	7.00003	2.02311	0	0	1	16.2699	4.00002	0	0	1	1	5.5319
"Hpx"	224	325	293	318	297	277	278	204	143	195	129	119	154	206.0004
"Hr"	784.7144	3121.9989	1325.5239863	714.934	1103.257035	725.91877	1264.5225	943.33491	720.657	446.67271	759.948	1196.44434	1154.4101	2046.3637
"Hras"	963.4782	1085.2197	741.0508	1158.76	624.3715	755.4377	690.6048	551.151	716.3183	716.2287	671.2191	532.7152	696.9371	651.895
"Hrc"	15346.999	20344.0058	14335.9598	21116.956	11385.0126	13274.9995	10173.9982	10650.9945	12926.0295	12673.9988	10248.9808	10720.9912	10136.922	12145.9881
"Hrct1"	35	113	48	61	28	47	32	87	57	34	16	38	48	55
"Hrg"	56.00001	67	54	68	22	23	39	23	23	21	19.00003	13	29	30
"Hrh1"	6.0000000580387	16.000006	8.0000023216	12	10.000000837992	6.00000101107	5.00000379588	21.00000512282	13.00000448839	4	5.00000416789	13.00000563196	12.00000204105	9.00000275513
"Hrh2"	11.00529	5.68065	23.00206	15.00486	5.62372	14.00355	7.00306	4.02687	9.57356	10.00286	25.0104	6.00044	15.00477	8.00324
"Hrh3"	0	0	1	0	0	0	0	1	0	0	0	0	0	0
"Hrh4"	1	3	1	2	0	0	0	2	0	1	0	0	0	0
"Hrk"	9.43633	18.1737	12.6364	9.58652	14.5053	14.52	16.6384	19.9727	11.7216	11.5879	9.57223	5.66732	8.78927	9.37944
"Hrnr"	1	0	1	0	0	1	12	0	0	55	0	0	0	9
"Hs1bp3"	84.00004	156.99976	96.00001	98	80.999977	101	66.999959	120	98	87.000008	86	68	84.00004	55
"Hs2st1"	332	519	348.785	283	308.972	312.982	232.196	333.909	204	277	283	266.869	278	280
"Hs3st1"	18	50	27	19.99999	18	21	15	70.99996	29	14	13	17	19.999979	22
"Hs3st2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hs3st3a1"	6	9.43264	4.20276	7	7	7	3.25888	6	11	2.31304	9.51021	3.60819	3	5
"Hs3st3b1"	9	15.5674	20.7972	14	10	10	11.7411	20	9	15.687	11.4898	10.3918	3	10
"Hs3st4"	1.21199	1.003	0	4.01548	0	0	1.00003	1.00107	2.00018	1.00444	2	0	0	1.00028
"Hs3st5"	154.221	237.2269	161.778000257088	121	165.1876	146.533	121.024	175.786	107	152.4850646468	116.3376	96.2431	107.5703	104.4617
"Hs3st6"	0	0	0	0	0	0	0	1	0	1	0	0	0	0
"Hs6st1"	469.114	808.408	467.536	543.238	411.21	455.616	426.705	365.468	497.558	369.184	380.128	318.72	367.996	445.335
"Hs6st2"	62	89	78	66.6516	21.99996386	55	54.6485	87.8704	28.00002416	65.8405	46	52.5145	37.5104	51.4427894
"Hs6st3"	1	0	3.01382	0	0	1	0	0	0	0	0	0	0	2
"Hsbp1"	1560.119	2432.145	1585.2978	1588.3853	1206.494	1452.5173	1285.424	1476.228	1587.7994	1251.946	998.6103	1248.502	1414.766	1466.208
"Hsbp1l1"	24.00005	68.4764	46.1526	9	20	34.01622	22.99997	22.5961	11.0009	12.2596	24.195	22.35038	9	28.00002
"Hscb"	75.4969	183.084	78.7088	93.1646	76.4359	83.0447	69.0461	119.346	128.83774	93	81	64.3494	91	88.56492
"Hsd11b1"	263.99992	530.99992	328.9999	186.9999	251.00044796506	198.015410033211	202.00027508	457.9993	243.9995873705	216.585310147893	160.9997	172.99991	313.00033793258	245.99954
"Hsd11b2"	4	2	2	0	1	0	1	3	4	1	1	0	0	2
"Hsd17b1"	2	2	1	3	1	3	0	2	2	4	0	1	1	2
"Hsd17b10"	796.936	1191.52	807.055	821.011	580.315	792.241	603	866.794	834.362	764.514	515.856	684.13223	567	700.769
"Hsd17b11"	186.99973	338.00013	219.99981	246	184.00035	192.99993	143.99991	263.00002	251	130.99963	134.99984	185.00032	187.00002	156.00039
"Hsd17b12"	94.9465	337	210.8	47.8611	93.7876	101.813	129.853	274	71.7917	186	95.6051	105	155	209.441
"Hsd17b13"	34	44.08992	41.68869	51.26677	22.99999361	23	20.02987	15.486444	21	30.223705	20	16.579896	25.74355	15
"Hsd17b14"	6.28933	2	0	0	0	0	1.01563	3.19444	14.3644	0	0	0	1	0
"Hsd17b2"	0	4.0461	9.4409	4.0461	2	1	2	0	0	8	1.3487	1	3	2.6974
"Hsd17b3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hsd17b4"	903.263	1947.64	1128.85	901.896	1013.2	1074.86	841.507	763.985	1058.78	746.679	811.686	771.511	1062.65	904.215
"Hsd17b6"	18.829655	20.3977922	18.375900427832	32.8315	16.13450830256	9.11694	11.8363	5.000004	7.287429	13.4810422	10.2053974	5.32304	10.089625	13.25925
"Hsd17b7"	163.893	380.46176	235.49609	72.99996	149.768	173	139.06282	340.52632	84.99996	146.413	129.006	304.32043	200.791	247.45
"Hsd3b1"	0	0	1	0	0	0	0	0	0	0	0	1	0	0
"Hsd3b2"	30.6299	56.16206	39.6673	28.7439	25.33	25.4315	30.8746	30.5139	14.6361	21.8821	27.6461	18.1153	21.1238	33.0009
"Hsd3b3"	19.96484	27.6523	22.83866	29.15921	10.41502	17.31675	22.4336	14.0706	13.8241	18.25631	14.99262	10.56213	6.54571119	10.25628
"Hsd3b4"	0	0	0	0	0	0.5	0	0	0	0	0	1	0	0
"Hsd3b5"	2.38084	2	1	0	0	1	0	1	0	1.77691	0	0	0	1
"Hsd3b6"	0	0	0	0	0	0	3.59363	0	0	9.34654	0	0	0	3.09328
"Hsd3b7"	106.61103	124.1504	117.586	60.6523	97.7113	66.794303	33.31516	131.89297	142.76939	48.5339193	55.49908	23.44527	130.01029	85.87295
"Hsdl1"	246.00047374	454	276.000000717629	338	209.999569	287.000000098287	221.000259	259	254	231	200.99962	204	241	261.24858
"Hsdl2"	1246	2280.998	1570.996	539	1289.995	1378.997	1061	1188	1112	685.0002	1126	1097	1063	1131
"Hsf1"	468.9942	905.86367	431.1106412535	595.7675	455.45949	527.4837	403.87851	502.88427708	485.298651419	593.6473	396.32255	432.4172	464.30959	508.9505723273
"Hsf2"	386.045	640.145	337.895	282.2048	332.496	413.753	312.462	351.647	328.886	382.169	303.798	335.234	290.094	432.815
"Hsf2bp"	3.59144	5.08066	0	3	3.58158	1.99322	0	3	0	3.00231	0	0	3.30503	4.57746
"Hsf3"	0	0	2	0	0	0	3	2.43175	0	0	0	0	1	0
"Hsf4"	137.485	260.5586	113.601472993101	115.393452895	159.99965	117.38540269	85.5922937266	130.2961	122.2051	40.25198418	21.4595469251383	111.53407563	127.9117	145.5610787
"Hsf5"	0	1	0	0	0	1	0	0	0	0	0	0	0	0
"Hsfy2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hsh2d"	1	7.16951	3.00938	1.00091	0	3.002832	3.00099	1	6.019064	2.00058	1	3.03237	1	1.00142
"Hsp90aa1"	656.041	1173.664123085	675.728	738.508	715.187000015347	638.563	520.2283	773.088000009963	860.57	531.58779	440.5770137766	695.566	749.626	901.493
"Hsp90ab1"	15717.5669	26185.15365	14055.24149	22132.138	14306	16535.85928	12358.01921	12914.1	16503.29328	18102.70387	10937.91871	11987.08756	14824.50389	14427.38958
"Hsp90b1"	1519.31	2836.81121	1665.92	2038.97	1560.87	1591.84	1199.76	2154.08	1849.69	1564.47	1172.44	1360.75	1707.58	1513.70258
"Hspa12a"	131.00044	351.3116	250.15726	169.4369	129.57742	231.57504	112.99991	367.652	123.4305	150.10759	125.927176	209.42554	222.62488	157.284
"Hspa12b"	210.80883	525.87439	227.714	274.00049	219.32192	194.05867	200.4841	307.88018	319.00014	159.09047	181.92434	211.613	384.6612	257.2384
"Hspa13"	224.2159	349.3223	212.31349	136.71	175.3582	201.462	170.5399	253.0167	130.757	201.832	148.5924	174.0002	230.042	183.0202
"Hspa14"	206.499	367.674	206.701	171.775	204.755	181.706	173.632	210.448	216.975	173.946	143.081	187.799	163.71	194.81
"Hspa1a"	62.1457	401.886	83.1205	123.767	248.118	98.746	95.2269	136.986	198.445	51.8976	68.1915	193.887	153.182	1758.53
"Hspa1b"	87.9622	237.62	83.9207	75.2791	125.717	120.349	63.017	109.563	140.371	58.0948	42.6295	180.924	87.251	1334.71
"Hspa1l"	286.537	863.479	361.613	506.954	502.165	349.978	273.756	437.451	691.183	158.008	256.179	372.188	356.019	517.93
"Hspa2"	50	291	94	88	125	99	72	76	150.0002	61.000000425935	45	57.000000261579	94	121
"Hspa4"	1623.22	2641.45	1550.34	1651.47	1683.37	1573.31	1226.05	1225.89	1528	1347.46	1190.75	1403.15	1438.81	1617.49
"Hspa4l"	100.50652	232.8016	136.46866	94.42904	126.44976	144.0186708	94.0102	143.271	141.8716	102.0156	103.114	83.018948	123.02476	151.052718
"Hspa5"	2994.0983	4488.3373	2969.8827	3383.5418	2540.5882	3129.4426	2275.4036	3163.4485	2388.4884	3812.3606	1964.727	2491.0876	2857.1147	3011.1454
"Hspa8"	14708.02	22621.2	14097.86897	19010.07	14358.45	14340.57	11361.06	13144.4	16370.72	13124.62799	9430.99417	12418.93	14153.41	16120.63
"Hspa9"	11112.8	13655.2	8235.09	6474.78	7262.14	11801.7	6652.18	7367.84	7652.6	14221.9	6397.7	6822.57	6510.58	7658.81
"Hspb1"	1398.99545	2352.0033	1212.00303	2180.0047	1306.99669	1671.00109	837.00001	1145.9964	3118.001	1295.75005	768	2068.002	1205.99592	2959.0037
"Hspb11"	23.9484	38.44259	37.864	19.00004	21.0675	32.99995	15.99996	28.8542	34.9084	28.5915	20.93253	27.00002	42.52319	24.8921
"Hspb2"	788	1265.806	807	1381.612	798.8275	759.194	630.0004	655.684	1339.937	688	613	717	707	781
"Hspb3"	319	401	332	358	257	342	230	287	400	271	233	287	222	358
"Hspb6"	8252.17	27906.5	10650.2	7367.04	15470.2	15182.7	7209.17	7949.02	16718.8	8551.64	7635.38	9524.19	9072.16	16150.1
"Hspb7"	4514.26	15723.7	5941.88	3996.62	11713.9	16670.6	3247.27	5992.6	13188.8	5312.53	5558.17	11317.6	7119.89	12304.4
"Hspb8"	5727	6350	4819	7808	4645.5	4535	3967.58	3562	3904	5773	4275	3817.15	5480.85	4671
"Hspb9"	1	0	0	1	1	0	0	0	0	0	0	1	1	1
"Hspbap1"	53.1346	60.2696	23.6763	42.0036	27.3559	44.2483	20.4533	37.7335	48.7469	39.2118	24.9156	25.1726	39.4478	27.8104
"Hspbp1"	296.00035	478.9996	301.99987	489.99976	285.99997	281.0003	241.0001	262.2195	409.99961	255.9999	226.4915	232.20346	246.7135	285.9996
"Hspd1"	3655.15295	5486.03109	3604.629	2904.9554	2903.001	3582.04957	2567.3105	2944.26621	3323.3823	3485.09657	2435.66154	2643.223	2783.67171	2862.55957
"Hspe1"	856.866	1234.25	879.439	838.994	632.983	869.71	655.315	925.691	1262.59	1021.1	650.031	732.966	685.485	905.333
"Hspe1-rs1"	2.94565	0	0	0	3.0173	2.78581	0	2.75264	0	0	3.00168	0	0	0
"Hspg2"	2562.5884	4608.5707	2973.0699	2004.156	3036.5703	2534.1239	1784.9784	3337.4843	1425.043	2033.1491	2251.2206	1821.7205	3335.0349	2039.5995
"Hsph1"	706.33157763237	1277.384466031	902.757	943.08059	834.34547	874.1132	603.3438	750.3451	1034.481	733.6364	760.588	617.29497	977.0217	925.4236
"Htatip2"	89.4986	187.71619	142	174.025693	114.1345	120.42309	77.5562	133.6882	194.6743	91.6244	79	52.3671	125.08664	106.9584
"Htatsf1"	1765.6753	3321.2761	1975.0017	2612.1819	1922.0903	1806.72221	1667.75314	1860.3848	1734.2452	1476.4478	1540.3917	1808.7885	1781.6163	1876.5947
"Htr1a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Htr1b"	0	6.07278	10.069	8.07902	3.01947	1.02538	1.02063	23.08863	2.03232	0	0	1.01538	3.08442	6.140995
"Htr1d"	0	1	2	0	0	0	0	0	0	0	1	0	0	1
"Htr1f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Htr2a"	18	17	19	5	18	20	6	21	10	10	7	3	5	7
"Htr2b"	6	8	4.30655	6	1	1.09474	2.163598	11.6608	2.09444	3	0	5.18471	3	0
"Htr2c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Htr3a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Htr3b"	1.0074	1.71198	1	0	0	1	0	0	0	0	0	0	0	0
"Htr4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Htr5a"	0	0	1	0	1.00118	0	0	0	0	0	0	0	0	0
"Htr5b"	0	0	0	0	0	1	0	0	2	0	0	0	0	0
"Htr6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Htr7"	0	13.94993286	10.99999652	14.99996804	8	5	11.99998988	16.00001537	8.00000224	3.999999568	19	13.99999624	16.00001844	11.00002478
"Htra1"	38.4701	118.357	70.1376	248.334	95.183	2.00434	37.8011	118.316	58.0205	8.88721	34.3319	41.118	84.8347	79.1352
"Htra2"	163.9198192153	290.5251	122.96668	187.25111	146.26061	168.515933831	149.057	183.84032	244.94509	138.0738	124.53939	106.081	145.5812	130.479393
"Htra3"	488.90414	799.58768	474.5069	784.94824	446.61359	347.07187	253.06394	654.8196	603.0003	358.47598	276.12919	326.29711	766.03687	335.00047
"Htra4"	210.997	144.851	342	215	258.142	101	226.853	281	24	65.0874	184.611	128	339.497	255.21
"Htt"	341.68	653.788	383.647	213.557	325.526	396.757	293.843	397.404	177.644	331.932	326.71	319.999	393.509	336.133
"Hunk"	12	6.999998	9.04469	8	6	10	13	6	11	9	6.63516	4	4	3
"Hus1"	181.749	282.955	129.136	35.2493	64.8953	103.573	103.833	206.667	22.7163	80.1651	139.209	124.342	151.458	121.028
"Hus1b"	0	0	2	0	0	0	0	0	0	0	0	0	0	1
"Huwe1"	3530.5818	6625.1225	3661.9123	2103.77048	3487.53874	3729.67826	3072.41493	3496.39503	1452.75279	3147.8175	3019.4302	3017.60436	3662.7596	3503.93158
"Hvcn1"	35.2888343	69.1823	24.4271	58.9977	31.6302	16.896	10.5931792	63.2252	117.45000985427	22.3505875	24.8925381	24.0576	26.5411	20.0845336
"Hyal1"	38.73403	92.89544	44.356166	24.58516	26.641795	41.109985	37.87838	86.852600287048	21.13229	34.70823	38.112061	50.9008	53.0732100154396	33.19868
"Hyal2"	130.99994	241.9997	161.99984	150.00017	156.00044	126.99985	127.99993	156.00011	197.00033	124.4484	108.000034	112	141.00029	140.99991
"Hyal3"	3.18221	7.75651	3.01867	2	1.02058	3	0	4.1864	4.022338	2	0	0	1.01605	1
"Hyal4"	0	0	0	0	0	0	0	0	0	2	0	0	0	0
"Hyal5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hyal6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hydin"	4	4	5	2	1	2	1	5	2	2	3	2	7	6
"Hykk"	28.3058	58.1598	34.5575	22.2932	23.3201	30.7944	27.1995	47.0943	16.0937	38.3319	19.2141	19.3597	31.3762	12.3905
"Hyls1"	16.7215	34.566	20.7675	13.4642	9	14	7.21867	16.0715	27.8886	12.3249	13.1683	12.588	21.8196	13.2959
"Hyou1"	392.7108	655.493	358.257	411.909730458878	334.9233	383.8617	301.3013	442.3762	313.91113	435.0855	255.4539	296.90694	356.9087	406.6903
"Hypk"	174.6432	283.545	225.2272	177.9684	158.8693	195.4693	158.7265	167.9506	183.9548	154.1285	155.5109	142.6567	173.2096	130.6694
"I0C0044D17Rik"	2	0	4.89363	32.9662	0	1	1.01733	4	1.00004	0	1	2.82393	1.10991	1
"I830077J02Rik"	6.84528	20.0022	9.00101	17.0716	10.0008	6.56881	6.84332	13.798	41.618	3.00031	6.84312	11.4066	9.12495	17.0015
"Iah1"	50.3927577	122.93297	88.46973	88	63	39	39.00002	108.5424	106.5114	53.99997	35.00004	35.31356	81.4575	49.43672
"Iapp"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Iars"	2202.11115	2317.767929	1370.77048081673	1073.4	1209.524	2033.6187	1225.30964	1225.61125	929.000323	2972.97887	1020.7082	1229.972879467	1333.95672	1341.361355
"Iars2"	1413.7661	2336.6687	1472.616	1094.95921	1281.944	1317.6062	1101.632	1362.6186	1034.5471	1163.221	1011.0739	1146.813	1253.3416	1266.031
"Iba57"	204.649	365.109	207.124	249.99989	196.75	184.653	150	118	243.084	181.496	115	141.00012	184.185	168.06399
"Ibsp"	0	0	0	103	4	0	0	0	254	0	0	0	0	0
"Ibtk"	976.116	1877.32	1143.34	1177.14	1020.46	765.168	1067.59	661.538	836.402	623.086	828.1	735.384	842.715	1052.19
"Ica1"	12.66135	43.3421920901	39.97459	27.5849	19.30823	22.72373	11.8102135	25.557951	29.05106	0	17.9943870515861	16.33803	32.1717197	13.000012
"Ica1l"	2	7	4	1	1	2	1	8	5	1	1	3	2	1
"Icam1"	60.4936	100.228	76.8286	78.7754	52.9178	41.4581	37.0735	106.983	89.4434	37.9016	31.4167	40.3473	71.2061	58.1796
"Icam2"	91.00003	148.4963	88.942787	107.46322	88.0000164	57.00002	68.99993	124.00002	99.00002	55.99997	62.84584	65.975222	84	67.67684
"Icam4"	22.00005	14.99998	27	26	10	15	9	21.00003	26.00002	24	16	8	11	6
"Icam5"	0	0	0	0	0	0	0	0	2	0	2	0	0	0
"Ice1"	1083.89	1884.06922	1108.03869	242.50425	922.78726	1137.81829	857.90828	1391.12	340.35898	964.202	801.9293	943.58202	844.15095	993.678
"Ice2"	117.75646	152.62889	98.39587	63.7407	76.394342	85.99446	71.42064	111.60055	71.6501	69.19651	85.35724	76.80473	81.33141	76.19484
"Ick"	137.6579	292.76147	150.69451	81.78751	136.62999	169.973	77.81263	226.68177	147.00024	123	124.7502	125.77974	138.90015	134.623941
"Icmt"	503.56	857.269	415.183	630.415	566.712	525.875	412.841	569.862	300.732	421.125	345.625	377.118	495.497	496.614
"Icos"	3	7	5.87716	3	2	1.17543	0	4	3.5263	2	2	1	5	0
"Icosl"	33.85913	79.46086	58.4133	44.3856	35.42844	44.76393	9.95158	65.30718	74.98872	29.2005	23.43601	18.6815	66.93377	38.17888
"Id1"	201.0002	371	261.0002	142.0001	172.0002	209.9996	152.00043	264.9997	264.9998	107	149.9996	214.9998	173.0005	243.0003
"Id2"	40.99997	68	67.99996	61	46.00003	33.99998	27	168.00032	120.00047	44.00004	51.99998	70.00004	38	72
"Id3"	236.354	431.288	296.568	250.77	192.963	207.364	188.182	421.088	509.206	136.976	164.375	282.663	244.302	268.737
"Id4"	15	40	52	51	22	24	27	90	56	28	16	15	32	41
"Ide"	2152.24	2870.44	2079.32	1823.502	1762.23	1980.94	3111.44	1851.368	1754.258	2074.46	2780.1	1739.002	1598.776	1817.942
"Idh1"	513.00024	1144.99573	688.00037	323.00002	453.99956	569.0005	445.99997	872	505.000000119165	395.00006	403.999785	451.00033	394.99986	482.00033
"Idh2"	4464.16262	9986.87953	5584.23	2395.27	5366.59	7531.19544	3725.57	4861.5	5408.58	3243.59	4818.89	6519.99025	3513.08	4049.05
"Idh3a"	5872.73	8929.45	6401.9	4934.91	5002.27	5245.44	4495.97	4604.66	5279.08	4201.18	4467.54	4593.97	4676.31	5558.94
"Idh3b"	7410.399	14017.07	8653.724	6388.61	6617.959	7006.001	6250.608	7726.819	8508.304	5297.474	5779.029	5877.556	6365.501	7527.948
"Idh3g"	5102.92	8866.18	5748.19	4262.05	4523.41	4393.68	4197.11	4789.98	4922.02	3548.32	3786.59	3954.55	4386.73	4716.92
"Idi1"	188.79351	298.218	204.52639	125.644	175.038	161.13	157.29954	193.816	159.255	200.222	143.574	154.956	152.34365	154.71900284672
"Idi2"	1	1.32186	0	0	1	0	1.01626	1.01686	1.00193	0	1	1	0	0
"Idnk"	60.1608	108.1381	78.0159	67.02525	47.1742	61.7201	30.32979	73.98863	95.0742	30.87486	45.3073	48.69259	54.5011	45.1538
"Ido1"	6	21	7	1	5	1	3	7	4	3	2	2	4	2
"Ido2"	5.03484	1.93364	5.69808	0.00404052	3.04297	1.03715	0	2.00031	3.80741	0.00382812	2.88102	0	0	3.02639
"Ids"	474.0001	872.5711	545	281	467.00017	414.00009	443	554.99983	266	318	447.99951	434.00008	445	496.99954
"Idua"	143.9329	297.0649	195.2158316	214.254	156.5773	153.6925	99.743	225.1601	180.1041	139.7961	151.2617	133.5211	143.3728	203.8127
"Ier2"	89	97	98	155	82	82	49	64	135	85	68	51	47	77
"Ier3"	110	205	123	131	109	133	102	110	176	94	95	125	177	147
"Ier3ip1"	387.01617	673.0885	509.3774	422.84682	397.649	404.11128	368.1241	463.494	467.18089	302.421	276.19804	342.59142	389.124	409.85208
"Ier5"	142	359	186	173	161	182	107	154	293	124	109	134	167	560
"Ier5l"	20	29	16	38	21	7	8	25	27	6	11	15	5	13
"Iffo1"	132.2541	110.50259	57.110566	200.4856	99.7266	81.7197	126.4632	49.58298002079	114.4232	138.2477	132.0735	90.2273	71.3714	100.90139644
"Iffo2"	45.6151	95.83008	58.04804	61.0038	61.035820254168	58.56041	52.4394	77.5381	51.65293	73.50842	54.06207	49.00349	61.5724	44.3875
"Ifi202b"	0	0	0	0	1	0	0	0	1	4	0	0	0	2
"Ifi203"	171.7908	350.37910340608	204.59883	129.3293	181.7018	193.662800012633	152.8724022	239.9695	246.5175	126.175224244	157.1958418	159.7181	211.57648	110.2231
"Ifi204"	110.044	247.071	106.14	90.6813	107.087	90.4825	71.6636	183.569	125.66	65.1373	66.2346	99.3073	130.159	85.8816
"Ifi205"	153.167	439.837	157.188	87.9856	130.174	125.736	118.422	292.316	145.466	104.208	91.6826	151.123	250.958	225.171
"Ifi206"	2.196284	1	4.56384	1.17589	3.82429	0	3	2.07343	0	0	1.09803	0	1.999997	1
"Ifi207"	160.3856	433.558000158839	174.189	87	129.166	155	99	383.08	125.682	117.772	88.3693	132.774	208.023924	153.9256
"Ifi208"	11.8037	22.5595	19.3269	20	14.175719	12.7779	4	15.55115	10.2038	8	9.90197	7	16	8
"Ifi209"	3.55321	23.386	8.8405	7.06836	12.2883	3.53413	0	12.91	39.8937	3.76989	2.63433	5.00028	10.0819	4.04983
"Ifi211"	69.9094	175.097	84.9834	61.3131	56.3571	64.1799	37.4561	126.957	110.685	43.4268	33.8337	60.0523	103.783	57.6477
"Ifi213"	5.1664866	6.10052	2.10926	2	4.000001	4.33513	1	6.61421	2.000004	1.09251	1.04879	0	4.22561	3.67582
"Ifi214"	0	0	0	0	0	1.00005	0	0	0	0	1.38814	0	0	0
"Ifi27"	331.937727	688.14481	485.3126	457.038	361.24117	305.246898	312.47717	525.2721	464.6695	326.89722	274.1275	239.555366	432.78013	393.7665
"Ifi27l2a"	46	232	216	183	137	48	41	517	272	33.9909	47	66	193	144
"Ifi27l2b"	2	0	1	4	1	3	2	8	1	1.00914	2	2	1	1
"Ifi30"	70	95	71	97	52	69	39	91	141	74	48	52	76	52
"Ifi35"	100.631	277.794	131.695	186.121	117.18	97.1128	116.225	154.962	229.468	87.745	91.621	117.761	171.331	131.111
"Ifi44"	10.0107	13.1193	10.9056	6.89425	17.2595	5.99657	7.40574	11.1355	14.9322	7.00384	4.59215	4.86191	7.40837	4.36579
"Ifi44l"	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"Ifi47"	30	72.0000614	28.99996351	33.99995417	31.00003	22.0000052646	34.9998898	89.99996	90.97232	17.9999583	15.99995925	18.99997716	31.999982	15.000006485
"Ifih1"	102.0674	272.52	147.0908	77.2901	123.0175	133.6417	104.0174	168.9338	112	90.1567	113	76.911	114.3281	129.6159
"Ifit1"	19.8681	55.9633	31.7283	33.0485	23.9486	26.0284	16.9125	56.9456	41.927	15.9073	27.9939	31.9757	33.9553	18
"Ifit1bl1"	1.9999951	3	2.0707724	4.0000021	0	4.999999	1.0000004	4.000005	3.0000048	0	1	1	0	2.0000005
"Ifit1bl2"	2.15548	2.05549	2.20095	2	1.06691	0	2.08751	1.08775	9.14491	2.09274	1.02773	1.02428	2.0447	0
"Ifit2"	59	141.00013	85	47	91	71.99997	49	155	66	37	79.00001	63	69.00005	49
"Ifit3"	55.3951	151.042	101.214	119.065	59.7248	53.0682	54.4737	120.534	141.966	41.1167	72.3869	46.826	68.5458	51.0688
"Ifit3b"	51.8274	189.335	95.9577	86.17	81.3477	58.032	70.785	92.7363	116.113	56.0194	43.6647	28.2532	64.5709	90.2182
"Ifitm1"	13	26.00001	17.06725	15	8.0176	10.03117	12	36.05553	43	11.09541	13	12.0416	13.02803	10.009309
"Ifitm10"	14	29.76705	24	27.77305	7	4.0848	16	12.99999	15.3854	12	9.19552	13	10	20.43704
"Ifitm2"	329.464	697.099	415.423	422.995	346	354	274	537.359	595.026	288	344.774	306.049	446.967	319.435
"Ifitm3"	399.536	864.538	491.933	589	439.982	326.969	319	714.5	802	282.905	368	302.958	501.005	428.556
"Ifitm5"	3	4.46887	3.55198	6	1	1	0	2.24032	6.2039	1	1	0	6	0
"Ifitm6"	6	7	7	29.00001	4	2	4	6	150.99999	12	2	0	2	1
"Ifitm7"	0	0	0	1	0	0	0	1.00044	0	0	0	0	0	0
"Ifna1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifna11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifna12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifna13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifna14"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifna15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifna16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifna2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifna4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifna5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifna6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifna7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifna9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifnab"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifnar1"	197.71	348.521	150.172	168.7984	163.332908	229.42853	140.397	237.232	212.1451	183.509	193.16	208.036	197.56993	167.513
"Ifnar2"	99	179.43488	104.00004	110.99995502	115.4375	88.00006	56.317154	178.9998	163.99996	77.60821	70	100.00003	118	82.99997
"Ifnb1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifne"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifng"	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"Ifngr1"	332.178	791.015	422.187	189.469	353.313	420.156	328.873	657.515	252.391	314.786	329.21	272.854	460.633	429.838
"Ifngr2"	838.494	1184.77	856.478	529.131	654.266	687.31	656.739	890.288	493.428	711.366	545.723	446.893	718.229	788.716
"Ifnk"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifnl2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifnl3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ifnlr1"	4.0045	2.15102	4.0197	2.00617	3.35317	1.00228	2.00011	3.0455	13.2132	6.18135	3.07379	1.00283	1.01558	0
